Name	Country	Sector	Type	Desc	Departments	City	Year	Size	Url	Id	Type
Harvey Walsh	United Kingdom	For-profit	Healthcare	Harvey Walsh is a healthcare intelligence company providing data analytics to the NHS and the pharmaceutical industry.	Health/healthcare, United Kingdom, National; 		2002	11-50	http://www.harveywalsh.co.uk/	4IdM27g7Fk	research	0		0		0		1		0	
HealthIQ	United Kingdom	For-profit	Healthcare	HealthIQ is a data analytics consultancy providing insight, tools, and aggregate data to the healthcare and life sciences sectors.	Health/healthcare, United Kingdom, National; 	London	2011	11-50	http://healthiq.co.uk/	VIhBy7NsSM	research	0		0		0		1		0	
import.io	United Kingdom	For-profit	Data/information technology	Import.io is a data browser that uses a desktop app to convert websites into a table of data or structured API stored on a cloud platform.		London	2006		http://import.io/	hAgyyaT7A6	research	0		0		0		0		1	
Infonomics	United Kingdom	For-profit	Research and consulting	Infonomics is an economic and information consultancy and software developer.	Demographics and social, United Kingdom, National; Economics , United Kingdom, National; 	Manchester	2007		http://infonomics.ltd.uk/	pINRpj1GmO	research	0		0		0		1		0	
Integrated Transport Planning	United Kingdom	For-profit	Transportation and logistics	Integrated Transport Planning Ltd (ITP) is a transportation consultancy specializing in integrated, sustainable transport planning and research. 	Transportation, United Kingdom, Local; Transportation, United Kingdom, National; 	Birmingham	1997		http://www.itpworld.net/	JYjbS05qR6	research	0		1		0		0		0	
Interkonect	United Kingdom	For-profit	Data/information technology	Interkonect is a software development company providing business websites and software.	Health/healthcare, United Kingdom, Local; 	Nottingham	2003		http://interkonect.com/	Phzm7hOEBr	research	0		0		1		0		0	
ITO World	United Kingdom	For-profit	Transportation and logistics	ITO World is an open data company specializing in collecting, aggregating, managing and analyzing complex public transport and spatial data, including real time data feeds.	Transportation, United Kingdom, National; Transportation, United Kingdom, Local; 	Ipswich	2006	11-50	http://www.itoworld.com	2mY9XRC3lH	research	0		1		0		0		0	
Kiln	United Kingdom	For-profit	Media and communications	Kiln is an interactive data visualization and digital journalism company that uses web development, data analysis, mathematics, cartography and graphic design.		London	2013		http://kiln.it/	cidLRs4qBy	research	0		0		0		1		0	
Knowledge Integration	United Kingdom	For-profit	Arts and culture	Knowledge Integration is a open-source orientated software development company specializing in cultural heritage (digital libraries, museums & archives), elearning and egovernment solutions.	Arts and culture, United Kingdom, National; 	Sheffield	1999		http://www.k-int.com/home	ZngIeBHJuc	research	0		0		1		0		0	
Landmark Analytics	United Kingdom	For-profit	Data/information technology	Landmark Analytics is a residential property market information company providing data, analysis and automated valuation services to all sectors of the UK economy.	Housing, United Kingdom, National; 		2004	201-1000	http://www.landmarkanalytics.co.uk/	nPvrqdTgpY	research	0		0		1		0		0	
Manchester Evening News	United Kingdom	For-profit	Media and communications	The Manchester Evening News (MEN) is a regional daily newspaper covering the general Manchester area.	Government operations, United Kingdom, Local; 	Manchester	1999		http://www.manchestereveningnews.co.uk/	mxUy2d2TRu	research	0		0		1		0		0	
Mapumental	United Kingdom	For-profit	Geospatial/mapping	Mapumental is a MySociety company producing web-based maps representing t travel time on public transport rather than distance.	Geospatial/mapping, United Kingdom, Local; Transportation, United Kingdom, Local; 	Birmingham	2009		http://mapumental.com	fnOL9SCX8e	research	0		1		0		0		0	
Mobile Pie	United Kingdom	For-profit	Data/information technology	Mobile Pie is a mobile games development studio developing games for a wide range of clients across a range of platforms.	Geospatial/mapping, United Kingdom, Local; Weather, United Kingdom, Local; 	Bristol	2005		http://www.mobilepie.com/	wSdLsb1gKE	research	0		1		0		0		0	
Multizone	United Kingdom	For-profit	Data/information technology	Multizone is a specialist software company that creates native cloud connected social mobile applications that use open and social data.	Public safety, United Kingdom, Local; 	Leatherhead	1998		http://www.multizone.co.uk	ZMHEke6Ye6	research	0		1		0		0		0	
Mydex	United Kingdom	For-profit	Data/information technology	Mydex is a Community Interest Company providing hyper-secure storage of personal data (including text, numbers, images, video, certificates and sound), with the aim of empowering individuals to manage the access and control of their personal data.		Glasgow	2007	11-50	http://mydex.org	I7Pd37wAOx	research	0		0		0		1		0	
Niche Solutions	United Kingdom	For-profit	Transportation and logistics	BusMate London is an app that provides information on bus routes, and sends live reminders to users.	Transportation, United Kingdom, Local; 	London	2006		http://www.busmate.co.uk	3h5yoJBpgw	research	0		1		0		0		0	
One Bright Space	United Kingdom	For-profit	Geospatial/mapping	One Bright Space is a web technology company specializing in the presentation of geographic and spacial information.	Geospatial/mapping, United Kingdom, Local; 	Aberystwyth	2004		http://www.onebrightspace.com/	S7nvs1kzIn	research	0		0		0		0		1	
Open Health Care UK	United Kingdom	For-profit	Healthcare	Open Health Care UK is a digital technology company providing digital services for healthcare professionals and patients.	Health/healthcare, United Kingdom, National; 	London	2011	1/10/2015	http://www.openhealthcare.org.uk/	NtogpPoZIN	research	0		1		0		0		0	
Open Knowledge Foundation UK	United Kingdom	Nonprofit	Governance	Open Knowledge is a worldwide non-profit network that promotes openness using advocacy, technology and training to unlock information.		London	2004		https://okfn.org/	MllHM4RKj4	research	1	Provides infrastructure with the CKAN data portal platform, promotes open data, provides training, undertakes a wide range of open data projects.	0		0		0		0	
Open Rights Group	United Kingdom	Nonprofit	Governance	The Open Rights Group is an advocacy organization working to preserve digital rights and freedoms by fostering grassroots campaigns, and lobbying government and for advocacy in the media.		London	2005		http://www.openrightsgroup.org/	CHluH6yFMg	research	1	Advocate and lobby for open data publication by government.	0		0		0		0	
Oxford Analytics	United Kingdom	For-profit	Education	Oxford Analytics is a data analytics company providing insight in the education and skills sector.	Education, United Kingdom, National; 	Oxford	2013		http://www.oxfordanalytics.org/home/	ftUWvMml13	research	0		0		0		1		0	
OCSI	United Kingdom	For-profit	Governance	OCSI is a research consultancy that specializes in using data analysis and related skills to help the public sector and other organizations better deliver more efficient services to the public.	Education, United Kingdom, Local; Demographics and social, United Kingdom, Local; Public safety, United Kingdom, Local; Health/healthcare, United Kingdom, Local; Environment, United Kingdom, Local; Economics , United Kingdom, Local; Business, United Kingdom, Local; Arts and culture, United Kingdom, Local; 	Brighton	2003		http://www.ocsi.co.uk	pz6dslKvm7	research	0		1		0		0		0	
Compare Care Homes	United Kingdom	For-profit	Healthcare	Compare Care Homes is a website providing information on care homes in the UK.	Health/healthcare, United Kingdom, Local; 		2009		http://www.comparecarehomes.com/	WBfGjaLqp9	research	0		0		1		0		0	
Pitchup.com	United Kingdom	For-profit	Consumer services	Pitchup.com is website search engine and guide to all types of camping and caravanning in the UK and Ireland.	Environment, United Kingdom, Local; Geospatial/mapping, United Kingdom, Local; 		2008		https://www.pitchup.com	YXNK5CayYx	research	0		0		1		0		0	
Transport API	United Kingdom	For-profit	Transportation and logistics	Placr is a public-transport-data aggregator providing users, developers, and operators with timetables, departures, routes and performance information.	Transportation, United Kingdom, Local; Transportation, United Kingdom, National; 	London	2008		http://transportapi.com/	VkatLoxzLj	research	0		1		0		0		0	
Porism	United Kingdom	For-profit	Data/information technology	Porism is a software company that develops bespoke and productised database systems to be run on the web.		London	1987		http://www.porism.com	wCJNxLjS2G	research	0		0		0		0		1	
Precise	United Kingdom	For-profit	Media and communications	Precise is a business information group that provides media monitoring and media analysis services and software applications to draws insight from news, opinions and conversations.	Transportation, United Kingdom, National; Transportation, United Kingdom, Local; 	London	1996	201-1000	http://www.precise.co.uk	Z6rIYrkNEt	research	0		1		0		0		0	
OpenCharities	United Kingdom	Developer group	Governance	OpenCharities is a project aimed at opening up information on the UK's Register of Charities to make it available to the community in a variety of forms.	Other, United Kingdom, Local; 	London	2005	1/10/2015	http://opencharities.org/	VXd2DFSUcE	research	0		1		0		0		0	
Raster Solutions	United Kingdom	For-profit	Data/information technology	Raster Solutions is a software and app development company.	Transportation, United Kingdom, Local; 	London	2009	1/10/2015	http://www.rastersolutions.com/index.htm	KjuSx7r3Bu	research	0		0		0		0		1	
RM Education	United Kingdom	For-profit	Education	RM Education is an education company that focuses on developing solutions for the effective use of technology in education.	Education, United Kingdom, National; 	Abingdon	1973		http://www.rm.com	RXZE9l9DWr	research	0		1		0		0		0	
Rockshore	United Kingdom	For-profit	Transportation and logistics	Rockshore provides real-time informational and operational products and services to customers in the transportation and telecommunication sectors.	Transportation, United Kingdom, National; Transportation, United Kingdom, Local; 	London	2002	11-50	http://rockshore.net/about/	6pVxdMIKZA	research	0		1		0		0		0	
Sandbag Climate Campaign	United Kingdom	For-profit	Environment	Sandbag is a company seeking to improve the transparency and environmental performance of the European carbon market.	Environment, United Kingdom, National; 	London	2008		http://www.sandbag.org.uk/	Py0YyHW9rw	research	1	Sandbag’s maps use open data from the European Commission’s Community Installation Transaction Log and the United Nations offset registry.	0		0		0		0	
ScraperWiki	United Kingdom	For-profit	Governance	ScraperWiki is a data scraping platform and consultancy that allows businesses, data scientists and other users to get and analyse data from PDFs, spreadsheet files, and web pages.		Liverpool	2009		http://www.scraperwiki.com	ZjZHSI8cyj	research	1	Has built a world wide community of data scientists who are using open data to create value.	0		0		0		0	
Seme4	United Kingdom	For-profit	Data/information technology	Seme4 uses world leading experience, knowledge, and resources to help business utilize powerful and emerging Web 3.0 technology. It provides consultancy and education, app building, and design and RDF conversion.		Southampton	2004		http://www.seme4.com/	8k7szZc0un	research	0		1		0		0		0	
Shoothill	United Kingdom	For-profit	Data/information technology	Shoothill is a software developer specializing in creating online mapping and data visualization of statistical or geographic data.	Environment, United Kingdom, National; 	Shrewsbury	2006		http://www.shoothill.com/	nDETnzkRPr	research	0		0		1		0		0	
Skyscape Cloud Services	United Kingdom	For-profit	Governance	Skyscape is a cloud service provider working to provide cloud based infrastructure to the UK Public Sector.		Farnborough	2011	51-200	http://www.skyscapecloud.com/	whNzFbkEvt	research	1	Provides infrastructure for analyzing open data; Promotes open data through events.	0		0		0		0	
Software for Data Analysis	United Kingdom	For-profit	Education	Software for Data Analysis is an education and data company that uses code and incisive presentation to explain and provide insight into schools.	Education, United Kingdom, National; 	London	1994		http://www.sda-ltd.com	uL2PMHp6wW	research	0		1		0		0		0	
Spend Network	United Kingdom	For-profit	Data/information technology	Spend Network is a data company that provides an online tool compliant with government spending and contracts data.	Government operations, United Kingdom, National; 	London	2014	1/10/2015	https://spendnetwork.com/	1tImViUgFu	research	0		1		0		0		0	
Staveley Head	United Kingdom	For-profit	Insurance	Staveley Head is a multi-service insurance provider and broker.	Transportation, United Kingdom, National; 	Connah's Quay	1993	51-200	http://www.staveleyhead.com/	EQDmbJiwwS	research	0		1		0		0		0	
FoodTrade	United Kingdom	For-profit	Agriculture	Sustaination is the company behind FoodTrade, a membership organization matchmaking food production and retail businesses to work together for a responsible and efficient food system.	Agriculture, United Kingdom, National; Agriculture, United Kingdom, Local; 	Bristol	2012		http://foodtrade.com/	ZNGkYyLzZ6	research	1	Publishes data on food network;  Were founding signatories of the Global Open Data for Agriculture and Nutrition; Presented at the ODI; Won ODCS Food Challenge for launching FoodTrade Menu.	0		0		0		0	
Taxfix.co.uk	United Kingdom	For-profit	Finance and investment	Tax Fix is a company that helps users claim tax back from the UK Inland Revenue.	Finance, United Kingdom, National; 	London	2007		http://taxfix.co.uk/tax-refund.html	JKHKDlmvCZ	research	0		0		1		0		0	
The Boffin Lab	United Kingdom	For-profit	Data/information technology	The Boffin Lab is a software engineering company building website for clients and apps for consumers.	Economics , United Kingdom, National; Geospatial/mapping, United Kingdom, National; 	Berkhamsted	1997	1/10/2015	http://www.theboffinlab.com	2fCGUHT1Sp	research	0		0		1		0		0	
Mudlark	United Kingdom	For-profit	Media and communications	Mudlark is a digital product agency creating playful experiences across data, game design, and storytelling.	Other, United Kingdom, Local; 	London	2008	11-50	http://wearemudlark.com	uKV048tUu5	research	0		0		1		0		0	
TSO	United Kingdom	For-profit	Governance	TSO (The Stationery Office) is an information management and publishing solutions company providing services, consultancy and infrastructure to the public sector. 		London	1996	11-50	http://www.tso.co.uk	MPDrUXtx6t	research	0		1		0		0		0	
Timetric	United Kingdom	For-profit	Business and legal services	Timetric is a leading business information service providing financial and economic research services based on proprietary data and analysis.	Economics , United Kingdom, National; 	London	2010	201-1000	http://timetric.com/	In0dsyXMlu	research	0		1		0		0		0	
Tomorrow's Guides	United Kingdom	For-profit	Healthcare	Tomorrow's Guides are website and mobile app publishers in the care and day nursery sectors (who also  sell care data for research and mailings).	Health/healthcare, United Kingdom, National; 		1994	11-50	http://www.tomorrows.co.uk/	uLaZh3hrah	research	0		0		1		0		0	
Total Car Check	United Kingdom	For-profit	Transportation and logistics	Total Car Check is a company providing a web-tool that allows users to check the history of a given vehicle.	Transportation, United Kingdom, National; 	Hemel Hempstead	2009		http://totalcarcheck.co.uk/	hh4ivd6QJj	research	0		0		1		0		0	
Transparency Data	United Kingdom	For-profit	Water and sanitation	Transparency Data is the company behind Scores on the Doors, a website and app that allows users to see how hygienic and well-managed food preparation is for listed premises in the UK.	Public safety, United Kingdom, Local; 	Whaley Bridge	2005		http://www.transparencydata.co.uk	MlqHlK0aa2	research	0		1		0		0		0	
Zubed Geospatial	United Kingdom	For-profit	Geospatial/mapping	Zubed Geospatial is a location intelligence business providing web-GIS mapping solutions for organizations that want to identify geographical patterns in their data, or provide a user friendly map-based interface for their products or services.	Public safety, United Kingdom, Local; 	Milton Keynes	1988	11-50	http://www.triadgroup.plc.uk/	P55fEgOREw	research	0		0		1		0		0	
Ventutec	United Kingdom	Nonprofit	Data/information technology	Ventutec is a web and smartphone application development company.	Public safety, United Kingdom, Local; 	Worcester	2006	11-50	http://www.ventutec.com	sxKbZqA1xx	research	0		1		0		0		0	
Where's This From?	United Kingdom	For-profit	Consumer services	Where's This From? is an app that provides consumer information about the supply chain provenence of meat bought in UK supermarkets.	Agriculture, United Kingdom, National; 	London	2013	1/10/2015	http://www.wheresthisfrom.com	gbnNzrcTZN	research	0		1		0		0		0	
Whythawk	United Kingdom	For-profit	Governance	Whythawk is an open data consultancy firm delivering integrated open data solutions, training, software and infrastructure development, and capacity-building for open knowledge data services.		Hemel Hempstead	2008	1/10/2015	http://www.whythawk.com/	kfBsGgvqBt	research	1	Delivers open data consulting, publishing software and training for open knowledge projects and leading open data portals.	0		0		0		0	
Zaizi	United Kingdom	For-profit	Data/information technology	Zaizi is an open source software development company that provides software and technology consultancy and solutions.		London	2007	51-200	http://www.zaizi.com/	PDqfpTVPPF	research	1	Promotes open data and provides Alfresco services that facilitate open data publishing.	0		0		0		0	
Endole	United Kingdom	For-profit	Business and legal services	Endole is the company behind the 'Open Company' online open data service that provides corporate information for UK companies.	Business, United Kingdom, National; 	Birmingham	2014		http://www.endole.co.uk/	RNsG1chfSc	research	0		1		0		0		0	
Visceral Business	United Kingdom	For-profit	Research and consulting	Visceral Business is a specialist change management, social business design and brand identity consultancy helping businesses and brands develop their social business performance.		London	2005	1/10/2015	http://www.visceralbusiness.com/	fmNNVGDW3Z	research	0		0		0		1		0	
FairSay	United Kingdom	Nonprofit	Media and communications	FairSay is a campaigning consultancy to the third sector that provides strategy, analysis, training, events, advice and support to campaigns.		London	2004	1/10/2015	http://fairsay.com/	cG0nNWcvNK	research	1	Promote the use of open data in eCampaigning; See Exploring Open Data for Campaigning	0		0		0		0	
DrDoctor	United Kingdom	For-profit	Healthcare	DrDoctor is a healthcare communication company providing a set of text messaging and web app tools to let patients make appointments, give feedback, and view care plans for their hospitals in real time.	Health/healthcare, United Kingdom, National; 	London	2013	1/10/2015	http://www.drdoctor.co.uk/	IHSKhdsVwr	research	1	Promotes the adoption and use of open medical data.	0		0		0		0	
Channel 4	United Kingdom	For-profit	Media and communications	Channel 4 is a public service broadcaster in the United Kingdom.	Government operations, United Kingdom, National; 	London	1982	1000+	http://www.channel4.com/	QYlLsNRcz6	research	0		0		0		1		0	
Red Ninja Studios	United Kingdom	For-profit	Other	Red Ninja Studios is a design-led technology company providing a range of digital services.	Other, United Kingdom, Local; 	Liverpool	2011	11-50	http://www.redninja.co.uk/	5uiXdxM8j8	research	0		1		0		0		0	
Common Futures	United Kingdom	For-profit	Governance	Common Futures is a community ownership and civil engineering venture providing policy development, advice and support for communities with the aim of creating an inclusive digital society and developing contemporary community-led approaches to the commons.		Colchester	2013		http://commonfutures.eu/	pvUiDI7qkL	research	0		0		0		1		0	
Folk Labs	United Kingdom	For-profit	Data/information technology	Folk Labs is a web and mobile software development company providing software toward the facilitation of local economic ecosystems.	Other, United Kingdom, Local; 	London	2013	1/10/2015	http://www.folklabs.com	nezMkLcQiY	research	0		1		0		0		0	
Universities UK	United Kingdom	Other	Education	Universities UK is a membership organization for the executive heads of UK universities helping to promote a successful and diverse higher education sector.	Education, United Kingdom, National; 	London	2011	51-200	http://www.universitiesuk.ac.uk/	oPtoq0ZRmf	research	1	Promotes open data in higher education.	0		0		0		0	
Social Life	United Kingdom	For-profit	Governance	Social Life is a social enterprise that seeks to understand the social dimensions of placemaking and sustainability and how to accelerate local social innovation before translating these insights into practice and policy.	Other, United Kingdom, Local; 	London	2012	1/10/2015	http://www.social-life.co/	A25zZyatiC	research	0		1		0		0		0	
The Better with Data Society	United Kingdom	For-profit	Governance	The Better With Data Society works with citizens, businesses, public bodies and academic institutions to improve access to, demand for and quality of open data.	Environment, United Kingdom, Local; 	Sheffield	2014	1/10/2015	http://betterwithdata.co/	rbXNGLLz52	research	1	Partnered with Sheffield City Council on the Air Quality+ project, which seeks to improve air quality in Sheffield with open data.	0		0		0		0	
i-genius	United Kingdom	For-profit	Education	i-genius is a social entrepreneurship advocate providing events, training and support for an international network of social entrepreneurs whilst promoting profiles of social entrepreneurship.	Economics , United Kingdom, National; 	London	2004	1/10/2015	http://www.i-genius.org/	R3NAM00dGP	research	1	Web-COSI project (which i-genius is a partner in) uses and advocates open statistics data.	0		0		0		0	
Hebe Works	United Kingdom	For-profit	Data/information technology	Hebe Works is a data-driven software developer specializing in providing open data, technology and media solutions to cities.	Other, United Kingdom, Local; 	Leeds	2014	11-50	http://www.hebeworks.com/	gn6Fhrg4QX	research	0		1		0		0		0	
Snowflake Software	United Kingdom	For-profit	Data/information technology	Snowflake Software is a data exchange software company providing standards-based Open Data Exchange solutions for aeronautical, geospatial and other types of data.	Transportation, United Kingdom, National; 	Southampton	2001	11-50	http://www.snowflakesoftware.com/	gPtxsvNArC	research	0		1		0		0		0	
iGeolise	United Kingdom	For-profit	Geospatial/mapping	iGeolise is a geospatial software platform developer providing a location services platform (by travel time not distance).	Transportation, United Kingdom, Local; 	London	2009	1/10/2015	http://www.igeolise.com	Q8OHq7uOYt	research	0		0		1		0		0	
Applied Works	United Kingdom	For-profit	Other	Applied Works is a design and technology studio providing data visualization services to clients.		London	2013	11-50	http://appliedworks.co.uk/	5sA9dyms6j	research	0		1		0		0		0	
KnowNow	United Kingdom	For-profit	Data/information technology	KnowNow Information is a real-time data company providing an automated platform which facilitates the transfer of analytical and sensed information between creators and consumers.	Geospatial/mapping, United Kingdom, National; Weather, United Kingdom, National; 	Portsmouth	2013	1/10/2015	http://www.kn-i.com/	NprSwiXtVj	research	0		0		0		1		0	
emapsite	United Kingdom	For-profit	Other	emapsite is an online geographic data solutions company providing services and solutions using location data provisioning.	Environment, United Kingdom, National; Geospatial/mapping, United Kingdom, National; 		2000	11-50	http://www.emapsite.com/mapshop/	kO6SDLNKWH	research	0		0		1		0		0	
Geoger	United Kingdom	For-profit	Geospatial/mapping	Geoger is a remote sensing consultancy providing consultancy on a wide range of remote sensing, GIS and spatial data problems.	Geospatial/mapping, United Kingdom, National; 		2013	1/10/2015	http://geoger.co.uk/	asUnbgk5XS	research	0		1		0		0		0	
Skuwizz	United Kingdom	For-profit	Other	Skuwizz is a product marketing consultancy providing management information and decision-making tools to clients.	Environment, United Kingdom, National; Geospatial/mapping, United Kingdom, National; 		2000	11-50	http://www.skuwizz.com/	7fWZzTiRSz	research	0		0		1		0		0	
BPE Solicitors	United Kingdom	For-profit	Business and legal services	BPE Innovation is a legal practice that provides legal and commercial expertise to the science, technology and engineering sectors.	Legal, United Kingdom, National; 	Cheltenham	2009		http://www.bpe.co.uk/	ZzAq4xtUHm	research	0		1		0		0		0	
AIMES Grid Services	United Kingdom	For-profit	Data/information technology	AIMES is a commercial data center providing a range of services including colocation, hosting, data backup, managed services and business continuity services.	Transportation, United Kingdom, Local; 	Liverpool	2005		http://www.aimesgridservices.com/	ZTbVjsdPNP	research	0		0		1		0		0	
Informed Solutions	United Kingdom	For-profit	Data/information technology	Informed Solutions is a provider of digital transformation, technology, advanced data analytics and systems integration services.	Other, United Kingdom, Local; Other, United Kingdom, National; 	Altrincham	1992	51-200	http://www.informed.com/	L6Z4lRBKZJ	research	1	Promote open data.	0		0		0		0	
The Democratic Society	United Kingdom	Nonprofit	Governance	Demsoc (The Democratic Society) is a membership organization promoting participation, networked democracy, and active citizenship.		Brighton	2006	11-50	http://www.demsoc.org	K0K7X3bmx1	research	1	Promotes open data as part of open government.	0		0		0		0	
Resurgence	United Kingdom	For-profit	Governance	Resurgence is an urban risk assessment, resilience building and ecosystems protection company that works to accelerate the adoption of new models and technologies for the inclusive use of data in such services.		London	2014		http://www.resurgence.io/	WycyKB0n0x	research	0		0		0		1		0	
Market Research Society	United Kingdom	Other	Research and consulting	The Market Research Society is a global membership association for those involved in market, social and opinion research.	Other, United Kingdom, Local; Other, United Kingdom, National; 	London	1953	11-50	https://www.mrs.org.uk/	WPwml4Ezgp	research	1	Promotes and encourage use of open data.	0		0		0		0	
Rudman Consulting	United Kingdom	For-profit	Research and consulting	Rudman Consulting is a business transformation consultancy that seeks to empower enterprises to become resilient and to deal with the challenges and opportunities of continuous digital disruption.		Edinburgh	2009	1/10/2015	http://www.consultrudman.com/	oyp5arP48V	research	1	Promotes open data; Provides 'learning journey' about Edinburgh Festival's open data initiative.	0		0		0		0	
ELGIN	United Kingdom	For-profit	Transportation and logistics	ELGIN is the largest source of roadworks information in the United Kingdom, hosting a range of transport related datasets and apps on a single map based platform at roadworks.org.	Transportation, United Kingdom, National; Transportation, United Kingdom, Local; 	London	2011	11-50	http://www.elgin.org.uk/	ywLuOUZbC0	research	0		1		0		0		0	
Tesco	United Kingdom	For-profit	Consumer services	Tesco is a multinational grocery and general merchandise retailer.	Weather, United Kingdom, National; 	Cheshunt	1947	1000+	http://www.tesco.com	tWm9SgqiBi	research	0		0		1		0		0	
Which?	United Kingdom	Nonprofit	Consumer services	Which? is a not for profit consumers' association that exists to protect consumer interests and promote informed consumer choice by providing customer reviews and expert advice.		London	1960		http://www.which.co.uk/	eAqKrX7UL5	research	1	Promotes open data through research.	0		0		0		0	
Liberata	United Kingdom	For-profit	Business and legal services	Liberata is a business process innovation company providing digital solutions helping customers reinvent complex services, transactions and processing.		London	1975	1000+	http://www.liberata.com	2fKO9Iv7rl	research	0		1		0		0		0	
Open Addresses	United Kingdom	For-profit	Data/information technology	Open Addresses is a company aiming to provide address data as open data to provide an open alternative to the closed Postcode Address File (PAF).	Business, United Kingdom, National; 	Cheltenham	2014	1/10/2015	http://alpha.openaddressesuk.org/	pFCPMiH6lW	research	0		0		1		0		0	
Boilerhouse	United Kingdom	For-profit	Media and communications	Boilerhouse is a creative communications agency providing visualisation and web development services to the private, public and third sector	Other, United Kingdom, Local; 	Chipping Norton	1999	11-50	http://www.boilerhouse.co.uk/	rD9WtjzER0	research	0		1		0		0		0	
Rewired State	United Kingdom	For-profit	Data/information technology	Rewired State is a software solutions developer uses collaborative event organization and an ethical hacker mentality to provide rapidly built “proof of concept” alternative ideas and technical solutions to problems.		Birmingham	2010	1/10/2015	http://rewiredstate.org/	pCW4cdxcZs	research	1	Organizes hack days which use various open datasets.	0		0		0		0	
Traveline	United Kingdom	For-profit	Transportation and logistics	Traveline Information Ltd is a partnership of transport operators and local authorities formed to provide impartial and comprehensive information on public transport.	Transportation, United Kingdom, Local; Transportation, United Kingdom, National; 	London	1999		http://www.traveline.info/	PX8BsXZ06M	research	0		1		0		0		0	
The Point People	United Kingdom	For-profit	Research and consulting	The Point People is a consultancy group specializing in the creation and facilitation of network activity.		London	2012		http://thepointpeople.com	duiMan45HQ	research	1	Promotes open data; Provides consultancy activities around open data	0		0		0		0	
Systems in Context	United Kingdom	For-profit	Research and consulting	Systems In Context is a technical consultancy company specializing in architecture and design services to the private and public sectors, as well as Business Intelligence and Management Information solutions.	Other, United Kingdom, Local; Other, United Kingdom, National; 	Newark-on-Trent	2003		http://www.systemsincontext.co.uk/	QBCNTLYlvk	research	1	Advocacy to promote information democracy and citizen-based governance.	0		0		0		0	
Swirrl	United Kingdom	For-profit	Data/information technology	Swirrl is a specialist linked data company  that creates solutions for companies seeking to open up their data by making data easy to find, understand, and re-use.	Other, United Kingdom, Local; Other, United Kingdom, National; 	Manchester	2008	1/10/2015	http://www.swirrl.com	uOJgZ7vgVv	research	0		1		0		0		0	
Stolen Bikes UK	United Kingdom	For-profit	Security and public safety	Stolen Bikes is the company behind a number of websites focused on the reporting, identification, and retrieval of bicycles that have been stolen.	Public safety, United Kingdom, Local; 	Leicester	2014	1/10/2015	http://stolen-bikes.co.uk/	0F1larVx2a	research	0		1		0		0		0	
Sirius	United Kingdom	For-profit	Governance	Sirius is an open source services company providing strategic consultancy, deployment consultancy, training, and managed open source products and services through the Government G-Cloud.			1998		http://www.siriusopensource.com/	5nSFcoFMQl	research	0		1		0		0		0	
Sibdocity	United Kingdom	For-profit	Data/information technology	Sibdocity is a business intelligence tool that mashes complex data to give users the ability to integrate, visualize and share data.		London	2011		http://www.sibdocity.com	nYev0u6u73	research	1	Promotes and support the use of open data.	0		0		0		0	
PretaGov	United Kingdom	For-profit	Data/information technology	PretaGov is a provider of CMS Software as a Service for Central Government, their agencies, Local Government and other public sector web solutions.	Geospatial/mapping, United Kingdom, Local; 	London	2013	1/10/2015	http://www.pretagov.co.uk/	9tIvtJCceg	research	0		0		0		0		1	
Paradex	United Kingdom	For-profit	Data/information technology	Paradex is a technology and media services company that produces apps and websites, and also consults on a wide range of other areas across the media and technology sectors.	Transportation, United Kingdom, Local; 	London	1999		http://paradex.co.uk	pSdmrA6h9G	research	0		1		0		0		0	
OpenStreetMap Foundation	United Kingdom	For-profit	Geospatial/mapping	The OpenStreetMap Foundation is a not-for-profit organization supporting the OpenStreetMap Project: an initiative designed to create and provide open geographic data.	Geospatial/mapping, United Kingdom, Local; 		2006		http://www.openstreetmap.org/	KBy3W3yRuP	research	0		0		0		0		1	
NTT Data	United Kingdom	For-profit	Data/information technology	NTT DATA is a technical consultancy firm providing business and IT consulting, customer management, IT security, business intelligence and analytics services.		London	1995		http://www.nttdata.com/uk	hM6chXL8li	research	0		0		0		1		0	
MoneySavingExpert.com	United Kingdom	For-profit	Consumer services	MoneySavingExpert.com is a consumer finance information and discussion website providing information and journalistic articles enabling consumers to save money.	Transportation, United Kingdom, Local; 	London	2012		http://www.moneysavingexpert.com	k0crgxQ0WA	research	0		1		0		0		0	
Deloitte UK	United Kingdom	For-profit	Research and consulting	Deloitte is a multinational professional services firm offering audit, tax, consulting, enterprise risk and financial advisory services.	Other, United Kingdom, National; Other, United Kingdom, Local; 	London	2003	1000+	http://www.deloitte.com/view/en_GB/uk/index.htm	1D3O7OxGhC	research	0		0		0		1		0	
DueDil	United Kingdom	For-profit	Business and legal services	DueDil is an online due diligence company producing an online tool providing business, accounting and director information on businesses in the UK and Ireland.	Business, United Kingdom, National; 	London	2009	51-200	http://www.duedil.com/	9luIb7dg5q	research	0		0		1		0		0	
Locrating	United Kingdom	For-profit	Other	Locrating is the web development company behind map based tools allowing users to choose areas in which to live  based on local schools and commuting times.	Education, United Kingdom, National; 	London	2010		http://www.locrating.com/	Eh3pdWOVNy	research	0		0		1		0		0	
WeatherSafe	United Kingdom	For-profit	Weather	WeatherSafe provides remote management information, intelligence and solutions for agricultural and food supply chain stakeholders. 	Weather, Rwanda, National; 	Didcot	2013	11-50	http://www.weathersafe.co.uk	X2i4umYpjD	research	0		0		1		0		0	
